Chr4	13591776	13592486	Chr4	12941129	12941826
Chr4	14163496	14164889	Chr4	9884239	9885648
Chr4	17081499	17082016	Chr4	15684020	15684539
Chr5	8744625	8746701	Chr5	14858541	14860615
Chr5	9527464	9528908	Chr5	9490618	9492042
Chr5	9910521	9910827	Chr5	11714823	11715124
Chr5	10373566	10373934	Chr5	8270211	8270580
Chr5	10437599	10446798	Chr5	13405695	13414740
Chr5	10801984	10802184	Chr5	10606509	10606709
Chr5	10960054	10960247	Chr5	10092780	10092973
Chr5	10976394	10977447	Chr5	10080534	10081601
Chr5	11252561	11258903	Chr5	11167255	11173587
Chr5	11513421	11514210	Chr5	11512355	11513144
Chr5	11514805	11515289	Chr5	11520311	11520795
Chr5	11596310	11597545	Chr5	11585122	11586361
Chr5	11608493	11609000	Chr5	11568432	11568943
Chr5	11609528	11610729	Chr5	11568963	11570164
Chr5	11730394	11730512	Chr5	15829892	15830010
Chr5	11771883	11776642	Chr5	11580375	11585122
Chr5	12033260	12043305	Chr5	11426786	11436804
Chr5	12168454	12169325	Chr5	11381482	11382355
Chr5	12295755	12296342	Chr5	12332592	12333179
Chr5	12429015	12431403	Chr5	11408836	11411226
Chr5	12437159	12469934	Chr5	11905293	11939122
Chr5	12480481	12540559	Chr5	11944239	12011274
Chr5	12544395	12592301	Chr5	12011270	12062669
Chr5	12592301	12592666	Chr5	12078847	12079214
Chr5	12794971	12810847	Chr5	12824083	12839534
Chr5	12874045	12883617	Chr5	12510982	12516529
Chr5	12887172	12890968	Chr5	12498370	12501843
Chr5	12890784	12895788	Chr5	12501988	12506968
Chr5	12895784	12939528	Chr5	12428342	12485823
Chr5	12938628	12940566	Chr5	12402909	12404889
Chr5	12940010	12944559	Chr5	12409197	12414574
Chr5	12944580	12989685	Chr5	12366419	12388609
Chr5	13050974	13059059	Chr5	11897197	11905036
Chr5	13061178	13135637	Chr5	11802340	11875419
Chr5	13137878	13152951	Chr5	12553009	12567829
Chr5	13163398	13163776	Chr5	12590660	12591040
Chr5	13165627	13166123	Chr5	12572204	12572700
Chr5	13177236	13180462	Chr5	12069283	12072512
Chr5	13180463	13211250	Chr5	12601958	12629694
Chr5	13211710	13219818	Chr5	12629695	12637817
Chr5	13220087	13225262	Chr5	12637815	12642989
Chr5	13252842	13284321	Chr5	12682860	12704891
Chr5	13284337	13438176	Chr5	12079220	12234327
Chr5	14452432	14470428	Chr5	13751783	13773498
Chr5	14645999	14646480	Chr5	23377067	23377550
Chr5	14693437	14694099	Chr5	7650814	7651477
Chr5	15144528	15144751	Chr5	14440060	14440285
Chr5	17033962	17034437	Chr5	7820026	7820501
Chr5	17085554	17086911	Chr5	17317520	17318887
Chr5	18853951	18854134	Chr5	19062661	19062844
Chr5	22222933	22223273	Chr5	19067155	19067496
Chr5	22510749	22512918	Chr5	21605233	21607416
Chr5	23026047	23027317	Chr5	17830639	17831910
Chr1	1441524	1444534	Chr3	5753635	5756645
Chr1	3497751	3498957	Chr5	92687	93894
Chr1	3728969	3730409	Chr4	1782292	1783732
Chr1	3780765	3785720	Chr5	2486092	2491047
Chr1	4329895	4334397	Chr4	5762460	5766958
Chr1	5044214	5045489	Chr5	7900767	7902042
Chr1	6273521	6274011	Chr3	11154445	11154950
Chr1	7065650	7071566	Chr5	19067413	19073350
Chr1	7073036	7073801	Chr5	19074292	19075056
Chr1	7364152	7365198	Chr3	10726574	10727618
Chr1	7725330	7725853	Chr4	12298728	12299252
Chr1	8453486	8461798	Chr2	8789617	8797864
Chr1	9010345	9015724	Chr3	8913557	8918916
Chr1	9384160	9385033	Chr2	1666973	1667847
Chr1	9571275	9583350	Chr5	14894005	14906071
Chr1	9865346	9867414	Chr2	14163361	14165429
Chr1	10591428	10591982	Chr5	17314500	17315057
Chr1	11028246	11028925	Chr3	16014541	16015223
Chr1	11228621	11230621	Chr2	6768999	6770969
Chr1	11315748	11315896	Chr3	15726269	15726417
Chr1	11456472	11456947	Chr5	14475727	14476202
Chr1	11456954	11457364	Chr5	12682450	12682860
Chr1	12138862	12143208	Chr2	630085	634429
Chr1	12183405	12183991	Chr5	13693504	13694090
Chr1	12219669	12220423	Chr4	5671144	5671903
Chr1	12273268	12276389	Chr3	15446918	15445588
Chr1	12674460	12679800	Chr3	13987878	13993699
Chr1	12713487	12728541	Chr5	15954704	15969766
Chr1	12876014	12876760	Chr4	10541654	10542398
Chr1	13180611	13186855	Chr5	13791116	13797337
Chr1	13869873	13870444	Chr2	8660067	8660637
Chr1	14344156	14344500	Chr2	4335224	4335569
Chr1	14383409	14383844	Chr5	11423087	11423522
Chr1	14594756	14598729	Chr3	13832771	13836905
Chr1	14816664	14817732	Chr5	10781492	10782557
Chr1	14998852	15009704	Chr3	12077453	12088229
Chr1	15186619	15192976	Chr3	11409855	11416141
Chr1	15240543	15241479	Chr5	12518788	12519725
Chr1	15445237	15447062	Chr5	11795406	11797230
Chr1	15476668	15482706	Chr3	13826535	13832570
Chr1	15683427	15683790	Chr3	12368293	12368657
Chr1	15763348	15765908	Chr3	11174732	11177298
Chr1	15854005	15854122	Chr5	11399232	11399349
Chr1	16203951	16227285	Chr3	12691844	12705533
Chr1	16457611	16459310	Chr4	6334018	6335717
Chr1	16659691	16664327	Chr2	1235855	1240497
Chr1	16853318	16853504	Chr4	5209948	5210134
Chr1	16853505	16858025	Chr4	5205325	5206587
Chr1	16890453	16890795	Chr3	11150575	11150913
Chr1	17012998	17013244	Chr5	23843087	23843335
Chr1	17203926	17206318	Chr4	6593675	6596067
Chr1	17332441	17333206	Chr5	16849038	16849800
Chr1	17369006	17369794	Chr5	13725936	13726724
Chr1	17528667	17536138	Chr5	8807500	8815046
Chr1	17656703	17660319	Chr2	5688012	5691629
Chr1	17665028	17666250	Chr3	21744438	21745659
Chr1	18339698	18340151	Chr2	9333200	9333653
Chr1	18386410	18387486	Chr4	8774989	8776065
Chr1	18627546	18628248	Chr5	8455208	8455921
Chr1	18692242	18693237	Chr5	19756527	19757523
Chr1	18790927	18792865	Chr4	10137650	10139602
Chr1	19085099	19086843	Chr4	16494805	16496546
Chr1	19226342	19226609	Chr4	8040339	8040608
Chr1	19234148	19234596	Chr4	2139287	2139733
Chr1	19390638	19391084	Chr4	2139283	2139731
Chr1	19679910	19680346	Chr2	2542661	2543097
Chr1	19721721	19722453	Chr4	5011096	5011828
Chr1	20703914	20704576	Chr3	14799795	14800457
Chr1	21754362	21758619	Chr3	14808629	14813636
Chr1	21833196	21838009	Chr4	1407559	1412374
Chr1	21991149	21992976	Chr5	11605813	11609024
Chr1	22554741	22555098	Chr4	1246675	1247032
Chr1	22620590	22621842	Chr4	2237807	2239057
Chr1	23125130	23125386	Chr2	15980924	15981180
Chr1	23125131	23125693	Chr4	1360009	1360570
Chr1	23322310	23322553	Chr3	21296935	21297178
Chr1	23651597	23652017	Chr3	8851286	8851705
Chr1	24533331	24534426	Chr5	20741112	20742209
Chr1	24553367	24555169	Chr5	16407502	16409304
Chr1	24718477	24719038	Chr4	10542400	10542962
Chr1	25962806	25963004	Chr5	8244031	8244227
Chr1	26366607	26371668	Chr5	9540405	9545440
Chr1	30250977	30253107	Chr2	8001147	8003275
Chr2	13072	14943	Chr5	10835486	10837358
Chr2	14473	16330	Chr5	10828996	10830831
Chr2	24013	28030	Chr4	2514703	2518733
Chr2	28165	29430	Chr3	6325471	6326719
Chr2	28165	29427	Chr5	10817366	10818629
Chr2	41541	42031	Chr5	6823285	6823772
Chr2	42164	49787	Chr4	2154911	2162533
Chr2	55291	56126	Chr4	5120080	5120919
Chr2	241106	241906	Chr1	9792644	9793443
Chr2	499985	502060	Chr3	18663280	18665353
Chr2	931309	931632	Chr3	15393903	15394226
Chr2	1210363	1211774	Chr5	10846196	10847617
Chr2	1265255	1267044	Chr4	5527659	5529446
Chr2	1388832	1393902	Chr1	1635480	1641365
Chr2	1535273	1536262	Chr3	13020111	13021100
Chr2	1615285	1615589	Chr3	8937814	8938123
Chr2	1642626	1644155	Chr1	28014061	28015590
Chr2	1793707	1797772	Chr4	4505927	4509991
Chr2	1968287	1968651	Chr3	7457181	7457545
Chr2	2089353	2092359	Chr4	2819751	2822765
Chr2	2092692	2101415	Chr4	2822760	2831460
Chr2	2793395	2799309	Chr3	12059308	12065192
Chr2	3020576	3021182	Chr1	13418442	13419044
Chr2	3022846	3022954	Chr5	12844906	12845014
Chr2	3083905	3089468	Chr4	2441214	2441712
Chr2	3222762	3232133	Chr1	27790010	27794173
Chr2	3359652	3359849	Chr1	12288008	12288206
Chr2	3376696	3376983	Chr1	29246282	29246569
Chr2	3431024	3431173	Chr3	13096387	13096536
Chr2	3480604	3480908	Chr4	11074322	11074626
Chr2	3587262	3587874	Chr4	3970417	3971027
Chr2	3604318	3605139	Chr3	16392655	16393473
Chr2	3607080	3607278	Chr5	11710189	11710387
Chr2	3636611	3637723	Chr1	14501212	14502322
Chr2	3644590	3645326	Chr1	13539943	13540679
Chr2	3722447	3725715	Chr3	15029192	15032459
Chr2	3725881	3726167	Chr5	14906643	14906929
Chr2	3865440	3865989	Chr3	12145656	12146209
Chr2	4221454	4221804	Chr5	13978848	13979198
Chr2	4225124	4225350	Chr4	5099249	5099474
Chr2	4226897	4227247	Chr5	13978849	13979198
Chr2	4236657	4238007	Chr5	10836010	10837361
Chr2	4351534	4352611	Chr5	20741110	20742187
Chr2	4894588	4899033	Chr1	11577084	11580255
Chr2	4905650	4909286	Chr5	15044710	15048416
Chr2	4910297	4919080	Chr4	4081396	4090435
Chr2	4980621	4981661	Chr5	12415515	12416556
Chr2	5107722	5107873	Chr1	19443952	19444104
Chr2	5229167	5229423	Chr4	4984909	4985165
Chr2	5273326	5273593	Chr3	14146968	14147234
Chr2	5557362	5558208	Chr3	8880132	8880976
Chr2	5751625	5752356	Chr3	1298021	1298752
Chr2	5807815	5809685	Chr3	10593281	10595156
Chr2	5857429	5859223	Chr5	477941	479736
Chr2	6012689	6013444	Chr1	4488348	4489103
Chr2	6128815	6130897	Chr5	22335904	22339496
Chr2	6261945	6263204	Chr1	9928651	9929910
Chr2	6382743	6384057	Chr5	3040682	3042003
Chr2	6422230	6427295	Chr3	15214381	15219443
Chr2	6579809	6580088	Chr3	9952830	9953109
Chr2	6581847	6583357	Chr1	16718642	16720152
Chr2	6583355	6584260	Chr1	16093487	16094387
Chr2	6661942	6662427	Chr1	14382381	14382866
Chr2	6662098	6662544	Chr5	14847172	14847618
Chr2	6819208	6823416	Chr4	6660202	6666143
Chr2	6823412	6823731	Chr4	6659885	6660206
Chr2	8379700	8380678	Chr5	12530838	12531827
Chr2	8555214	8555810	Chr4	5795672	5796268
Chr2	8621742	8622892	Chr4	504944	508116
Chr2	8815828	8816040	Chr3	22412115	22412330
Chr2	8816060	8820886	Chr1	17075827	17080650
Chr2	8820886	8821469	Chr3	22411539	22412120
Chr2	9029806	9030675	Chr1	4148027	4148896
Chr2	9057310	9059624	Chr1	11897364	11899690
Chr2	9121958	9125415	Chr4	61996	66935
Chr2	9633548	9634725	Chr5	13122234	13123411
Chr2	9634726	9635028	Chr5	13119731	13120029
Chr2	9807810	9808378	Chr4	1386665	1387233
Chr2	10085508	10088615	Chr3	12824100	12827250
Chr2	10488231	10491773	Chr5	21799615	21803192
Chr2	10592185	10603791	Chr3	14864480	14875469
Chr2	10603491	10609116	Chr3	14858897	14864480
Chr2	10877587	10880250	Chr3	14688223	14690886
Chr2	12738695	12740288	Chr5	10144981	10146574
Chr2	12801543	12803094	Chr4	6579780	6581328
Chr2	13101810	13102360	Chr5	8409988	8410538
Chr2	15448699	15449112	Chr4	585430	585843
Chr2	16125665	16126510	Chr1	21519054	21519891
Chr2	16953030	16953390	Chr1	19647266	19647623
Chr3	1555418	1555696	Chr2	9407877	9408155
Chr3	1555420	1556050	Chr1	9993224	9993853
Chr3	2813359	2813552	Chr2	2226233	2226426
Chr3	3120033	3122500	Chr2	9860862	9862835
Chr3	3122554	3123053	Chr4	5120425	5120919
Chr3	3807306	3812644	Chr4	1593321	1598659
Chr3	4274929	4289110	Chr4	17045970	17060171
Chr3	5379330	5380232	Chr5	13704819	13705708
Chr3	7014168	7014531	Chr2	5897182	5897545
Chr3	7856076	7856503	Chr1	8477060	8477486
Chr3	7856079	7857025	Chr5	14272574	14273506
Chr3	7936983	7937571	Chr1	18384630	18385218
Chr3	7994828	7996636	Chr4	10276145	10277958
Chr3	8596103	8596968	Chr2	976035	976900
Chr3	9103061	9103823	Chr2	5280152	5280910
Chr3	9236767	9237709	Chr1	21778529	21779472
Chr3	9434862	9437478	Chr4	7232046	7234665
Chr3	9616392	9618675	Chr1	10396610	10398913
Chr3	9618779	9625558	Chr1	10389158	10395955
Chr3	9981927	9982211	Chr5	18012506	18012790
Chr3	9981930	9982214	Chr5	1488793	1489077
Chr3	10106177	10106692	Chr2	5404656	5405174
Chr3	10181982	10182388	Chr5	9851268	9851687
Chr3	10708625	10709179	Chr1	26819337	26819889
Chr3	10835044	10835590	Chr5	16706062	16706608
Chr3	11132202	11132755	Chr4	5805058	5805606
Chr3	11575316	11575642	Chr1	18369444	18369770
Chr3	11760705	11761024	Chr4	16457618	16457936
Chr3	11825175	11825413	Chr2	5204548	5204787
Chr3	11962865	11964170	Chr4	2077275	2078583
Chr3	12212151	12215430	Chr5	11412851	11416145
Chr3	12414044	12414962	Chr5	12518783	12519704
Chr3	12605040	12608501	Chr4	1889632	1892858
Chr3	12971025	12976674	Chr1	15912840	15918522
Chr3	12980475	12981846	Chr1	19500774	19502146
Chr3	13072485	13072667	Chr4	3985521	3985703
Chr3	13077014	13078677	Chr4	5528350	5530028
Chr3	13088318	13090271	Chr5	12236124	12238073
Chr3	13099380	13104016	Chr2	782786	787419
Chr3	13198082	13202501	Chr5	12344597	12349043
Chr3	13205320	13212849	Chr4	9829482	9837090
Chr3	13454725	13457625	Chr1	13154047	13156971
Chr3	13466834	13467668	Chr1	17786137	17786971
Chr3	13534277	13534411	Chr2	3845763	3845896
Chr3	13632979	13633268	Chr1	1	292
Chr3	13802100	13802692	Chr2	2629791	2630380
Chr3	13816828	13819060	Chr2	3301602	3303829
Chr3	13826038	13827326	Chr1	14724526	14725813
Chr3	13902135	13902521	Chr2	4634776	4635160
Chr3	14040046	14041068	Chr2	3748385	3749407
Chr3	14043266	14047297	Chr2	3743264	3747298
Chr3	14147191	14150913	Chr1	14693121	14696826
Chr3	14272952	14284727	Chr4	13784221	13795984
Chr3	14409646	14411464	Chr1	13537984	13539302
Chr3	14543521	14543951	Chr5	10607191	10607617
Chr3	14860995	14866189	Chr1	12343579	12348700
Chr3	15250478	15250949	Chr1	14729894	14730362
Chr3	15651044	15651873	Chr4	6337058	6337887
Chr3	15711476	15722693	Chr4	3162463	3173613
Chr3	15813211	15814056	Chr5	8534424	8535267
Chr3	15856031	15856470	Chr2	2665953	2666391
Chr3	16087596	16087750	Chr2	3866599	3866754
Chr3	16207011	16209149	Chr5	14473411	14475528
Chr3	16331478	16331841	Chr5	14991789	14992155
Chr3	16719197	16719749	Chr5	14906071	14906617
Chr3	17035355	17035723	Chr1	12337406	12337774
Chr3	17395978	17396346	Chr2	3434364	3434732
Chr3	17417609	17417810	Chr2	3854034	3854237
Chr3	17470177	17471128	Chr4	11977669	11978618
Chr3	18062633	18063040	Chr4	4609028	4609435
Chr3	18791150	18791504	Chr4	11469788	11470141
Chr3	18927263	18927970	Chr4	934131	934843
Chr3	20660202	20660517	Chr1	6289132	6289447
Chr3	21322193	21329632	Chr5	24018266	24025706
Chr3	22519921	22520287	Chr4	1680909	1681275
Chr3	22768019	22772210	Chr4	5087031	5091196
Chr4	50301	50657	Chr3	13814845	13815202
Chr4	1198713	1199590	Chr2	4980055	4980946
Chr4	1312395	1317221	Chr2	15154428	15159256
Chr4	1312395	1317221	Chr3	12854705	12859549
Chr4	1452814	1454084	Chr5	13268765	13270035
Chr4	1458685	1462468	Chr1	23166980	23170757
Chr4	1541182	1541452	Chr1	23421051	23421320
Chr4	1802687	1803138	Chr5	11649706	11650157
Chr4	1838260	1846903	Chr1	15421002	15429649
Chr4	2323369	2323827	Chr2	9526113	9526571
Chr4	2605926	2607122	Chr1	6407925	6409106
Chr4	2605928	2607124	Chr2	18898550	18899765
Chr4	2969106	2969654	Chr1	15621884	15622437
Chr4	3021122	3023250	Chr1	13544904	13547041
Chr4	3022967	3024925	Chr3	13824562	13826517
Chr4	3261143	3261301	Chr3	12005553	12005711
Chr4	4021443	4029411	Chr1	14868743	14879378
Chr4	4044673	4045317	Chr3	13594950	13595593
Chr4	4106519	4109802	Chr3	14500981	14504225
Chr4	4141897	4142040	Chr3	12450816	12450959
Chr4	4352621	4353174	Chr3	12353531	12354084
Chr4	4373287	4375262	Chr5	21602977	21604929
Chr4	4431465	4431920	Chr3	13608970	13609429
Chr4	4460277	4462834	Chr3	12062636	12065192
Chr4	4478883	4480850	Chr3	12789346	12791301
Chr4	4637768	4642208	Chr5	13384919	13389356
Chr4	4774502	4775396	Chr2	3414732	3415627
Chr4	4776768	4777209	Chr2	3412526	3412968
Chr4	4962969	4966913	Chr1	14677244	14681221
Chr4	5058816	5059661	Chr3	12416655	12417499
Chr4	5174254	5176249	Chr2	1322489	1324497
Chr4	5203787	5203895	Chr3	13680872	13680981
Chr4	5326455	5331574	Chr5	15379867	15384989
Chr4	5353807	5354037	Chr5	10722997	10723224
Chr4	5354758	5355105	Chr2	5801619	5801967
Chr4	5391718	5392284	Chr1	18383583	18384153
Chr4	5581567	5586563	Chr5	403535	408585
Chr4	5939512	5939849	Chr3	14385350	14385687
Chr4	5965857	5970431	Chr5	14930313	14934879
Chr4	5970333	5970868	Chr1	11899906	11900438
Chr4	6178995	6179223	Chr5	10720873	10721103
Chr4	6179111	6179576	Chr1	20375401	20375866
Chr4	6196390	6197338	Chr5	7005684	7006635
Chr4	6376615	6379020	Chr1	2110706	2113111
Chr4	6377809	6379048	Chr5	15406465	15407704
Chr4	6908815	6909156	Chr2	10991566	10991909
Chr4	6953472	6953662	Chr2	7063466	7063657
Chr4	7030212	7032557	Chr1	15483613	15485959
Chr4	7034250	7034793	Chr1	15960967	15961511
Chr4	7816826	7821795	Chr1	21685780	21690833
Chr4	7827853	7828543	Chr2	846765	847453
Chr4	8740916	8744276	Chr3	21541421	21544783
Chr4	9483836	9487040	Chr1	15843278	15846482
Chr4	9486894	9488589	Chr1	28035441	28037147
Chr4	9954150	9958047	Chr5	1949393	1953272
Chr4	10395349	10397378	Chr2	12115995	12118009
Chr4	10936259	10936724	Chr5	2093584	2094058
Chr4	10999800	11000849	Chr5	14431704	14432754
Chr4	11097270	11097971	Chr1	7885119	7885820
Chr4	11834576	11837227	Chr5	12533110	12535553
Chr4	12129314	12130023	Chr5	17841190	17844733
Chr4	12131293	12131456	Chr5	17844722	17844885
Chr4	13624530	13632049	Chr2	2897763	2902862
Chr4	17712149	17716975	Chr3	16061551	16066374
Chr4	18249675	18251482	Chr5	11712999	11714806
Chr5	610116	610497	Chr1	13812561	13812942
Chr5	3161605	3162425	Chr2	17664647	17665464
Chr5	4796579	4796993	Chr4	5106352	5106773
Chr5	6073212	6073572	Chr1	9793149	9793509
Chr5	6403062	6408056	Chr1	20048281	20053274
Chr5	7035218	7039193	Chr3	13117640	13121613
Chr5	7488093	7488974	Chr4	9519468	9520349
Chr5	7829098	7830242	Chr3	20682367	20683514
Chr5	8927993	8934332	Chr3	12431746	12438054
Chr5	9561923	9563206	Chr1	12851743	12853015
Chr5	9567868	9571088	Chr2	13256407	13259631
Chr5	9590410	9592536	Chr1	8028558	8030686
Chr5	9601047	9601504	Chr4	7225494	7225951
Chr5	9640952	9644581	Chr1	2866419	2870060
Chr5	10041812	10042374	Chr1	12309684	12310247
Chr5	10041812	10042371	Chr3	10762803	10763360
Chr5	10198090	10200506	Chr2	6151162	6153569
Chr5	10201286	10205704	Chr3	13539208	13543618
Chr5	10251970	10252771	Chr2	4337551	4338352
Chr5	10350381	10356323	Chr1	3313505	3319343
Chr5	10365595	10366643	Chr3	15465929	15466979
Chr5	10369950	10372179	Chr3	11193835	11196065
Chr5	10371428	10373370	Chr4	5091215	5093152
Chr5	10774478	10775346	Chr4	4206323	4207190
Chr5	11176130	11177431	Chr3	6083565	6084866
Chr5	11182828	11184521	Chr3	13511521	13513202
Chr5	11184525	11194464	Chr3	12465994	12475892
Chr5	11198426	11202864	Chr3	12461351	12465789
Chr5	11205173	11205400	Chr2	5247232	5247460
Chr5	11701071	11701552	Chr4	4131782	4132263
Chr5	11738452	11738591	Chr3	14112117	14112256
Chr5	11748301	11749035	Chr3	12414738	12415471
Chr5	11763883	11764000	Chr1	15341733	15341850
Chr5	11765384	11765766	Chr1	15624942	15625324
Chr5	12101307	12102744	Chr3	12716766	12718191
Chr5	12188881	12192456	Chr3	14279115	14282724
Chr5	12191331	12192456	Chr3	14273126	14274254
Chr5	12417601	12417837	Chr1	13539069	13539305
Chr5	12470980	12476422	Chr3	12712743	12718191
Chr5	12619750	12620115	Chr2	11789981	11790346
Chr5	12728660	12729215	Chr3	18074959	18075526
Chr5	13059073	13061182	Chr3	14250565	14252660
Chr5	13211017	13214233	Chr1	13414683	13417898
Chr5	13214336	13219876	Chr3	14199639	14205133
Chr5	13960645	13965183	Chr4	5530024	5534511
Chr5	13978141	13978381	Chr2	10390585	10390821
